CustomerID,Age,Gender,Budget_Level,Recency,Frequency,Monetary,Avg_Items,Unique_Products,Preferred_Category,Second_Category,Preferred_Style,Influence_Source,Shopping_Intent,Preferred_Device,Purchase_Time,Wishlist_Count,Add_to_Cart_Count,Page_Views,Simulated_Cluster
407,16,male,high,19,3,718766,1.6,3,serbaguna,beauty,minimalis,YouTube,needs-based,mobile,night,7,6,34,Gadget_Enthusiast
408,20,female,medium,9,5,478768,3.9,9,beauty,serbaguna,kawaii,Friends,planned,mobile,afternoon,12,7,140,Trend_Seeker
409,18,male,low,9,2,58068,2.5,4,fashion,beauty,minimalis,Friends,impulsive,desktop,afternoon,1,7,27,Budget_Shopper
410,29,female,low,14,2,127064,1.6,4,serbaguna,dekor,minimalis,Friends,impulsive,mobile,afternoon,14,5,79,Budget_Shopper
411,17,female,high,14,3,1206242,3.4,2,gadget,beauty,minimalis,YouTube,needs-based,mobile,morning,12,18,127,Gadget_Enthusiast
412,17,male,medium,2,5,355157,2.2,9,beauty,dekor,streetwear,TikTok,impulsive,mobile,night,9,15,106,Trend_Seeker
413,27,female,medium,13,3,785329,4.0,9,dekor,serbaguna,kawaii,Friends,planned,mobile,morning,1,6,140,Trend_Seeker
414,16,female,high,7,2,548694,2.4,2,gadget,beauty,sporty,TikTok,planned,mobile,night,8,12,25,Gadget_Enthusiast
415,16,female,high,19,1,1570834,2.9,3,gadget,beauty,minimalis,TikTok,needs-based,desktop,night,6,9,14,Gadget_Enthusiast
416,29,male,high,18,2,1013859,1.7,5,serbaguna,gadget,minimalis,YouTube,planned,desktop,night,3,14,26,Gadget_Enthusiast
417,23,female,high,4,3,1691293,1.4,4,serbaguna,dekor,sporty,YouTube,planned,mobile,morning,1,11,123,Gadget_Enthusiast
418,26,male,medium,2,3,555453,4.5,9,fashion,gadget,streetwear,TikTok,impulsive,mobile,morning,8,11,53,Trend_Seeker
419,21,female,medium,10,2,728526,4.3,4,dekor,gadget,aesthetic,TikTok,impulsive,mobile,night,5,16,91,Trend_Seeker
420,27,male,low,8,2,112551,1.0,1,fashion,dekor,minimalis,Friends,impulsive,desktop,morning,8,10,125,Budget_Shopper
421,27,male,high,19,3,1991872,2.7,3,serbaguna,fashion,sporty,YouTube,planned,desktop,night,3,3,86,Gadget_Enthusiast
422,23,female,low,13,1,163550,1.8,2,fashion,beauty,sporty,TikTok,impulsive,desktop,morning,11,18,149,Budget_Shopper
423,26,female,low,26,1,82441,2.1,4,gadget,beauty,minimalis,YouTube,impulsive,desktop,afternoon,8,9,27,Budget_Shopper
424,23,female,low,11,1,135716,2.3,1,serbaguna,gadget,sporty,Instagram,impulsive,mobile,morning,11,10,21,Budget_Shopper
425,18,male,high,9,3,1804355,1.3,4,gadget,fashion,minimalis,TikTok,needs-based,mobile,afternoon,11,4,46,Gadget_Enthusiast
426,24,female,high,16,1,1756688,2.2,5,gadget,dekor,sporty,TikTok,needs-based,mobile,morning,2,14,109,Gadget_Enthusiast
427,28,female,low,9,1,255691,1.4,1,gadget,fashion,sporty,TikTok,impulsive,mobile,morning,3,1,20,Budget_Shopper
428,21,female,low,6,1,79320,1.9,4,fashion,dekor,minimalis,YouTube,impulsive,mobile,afternoon,0,3,113,Budget_Shopper
429,19,female,medium,13,2,651590,2.9,9,fashion,dekor,streetwear,YouTube,planned,desktop,night,1,2,32,Trend_Seeker
430,21,male,medium,5,5,395739,4.0,8,beauty,gadget,aesthetic,TikTok,impulsive,mobile,morning,0,3,25,Trend_Seeker
431,21,male,medium,3,4,390891,4.0,3,dekor,serbaguna,kawaii,YouTube,planned,mobile,night,5,9,57,Trend_Seeker
432,21,male,high,10,3,462507,1.0,2,gadget,dekor,sporty,Friends,needs-based,mobile,morning,7,1,85,Gadget_Enthusiast
433,21,male,medium,10,3,582995,2.1,5,dekor,gadget,kawaii,TikTok,impulsive,desktop,night,0,11,120,Trend_Seeker
434,27,female,high,11,1,1079447,3.6,3,gadget,beauty,sporty,TikTok,needs-based,mobile,night,9,5,69,Gadget_Enthusiast
435,23,male,low,28,1,201379,1.5,1,fashion,beauty,sporty,Friends,impulsive,desktop,morning,11,11,31,Budget_Shopper
436,17,female,medium,11,3,587940,3.1,3,beauty,dekor,streetwear,Instagram,impulsive,mobile,afternoon,4,5,139,Trend_Seeker
437,22,female,medium,9,2,442575,4.3,4,dekor,serbaguna,kawaii,YouTube,impulsive,mobile,afternoon,3,11,20,Trend_Seeker
438,18,female,high,4,3,1350991,2.6,5,gadget,fashion,minimalis,TikTok,needs-based,mobile,night,8,10,12,Gadget_Enthusiast
439,19,female,high,8,1,1214038,1.6,4,serbaguna,gadget,minimalis,TikTok,needs-based,mobile,afternoon,7,2,102,Gadget_Enthusiast
440,27,female,medium,13,5,237265,4.2,9,dekor,serbaguna,aesthetic,TikTok,planned,mobile,night,9,3,94,Trend_Seeker
441,19,female,low,23,1,202679,2.6,4,serbaguna,gadget,sporty,TikTok,impulsive,mobile,morning,1,10,147,Budget_Shopper
442,25,male,medium,6,5,211215,3.1,5,fashion,serbaguna,aesthetic,Instagram,planned,mobile,morning,11,6,110,Trend_Seeker
443,18,female,medium,9,3,489384,4.3,7,fashion,beauty,kawaii,Friends,impulsive,mobile,night,10,12,108,Trend_Seeker
444,19,male,high,11,3,1134275,1.8,2,gadget,dekor,sporty,TikTok,needs-based,mobile,night,5,14,30,Gadget_Enthusiast
445,26,male,medium,5,3,520416,3.5,3,dekor,beauty,kawaii,TikTok,impulsive,desktop,night,7,0,19,Trend_Seeker
446,29,male,high,14,1,1533279,1.2,3,serbaguna,gadget,sporty,Friends,needs-based,desktop,afternoon,5,17,82,Gadget_Enthusiast
447,28,female,medium,14,2,717597,3.7,8,fashion,serbaguna,streetwear,Instagram,planned,mobile,morning,7,11,112,Trend_Seeker
448,27,male,high,13,3,1603920,2.6,4,serbaguna,gadget,sporty,TikTok,planned,desktop,night,11,5,20,Gadget_Enthusiast
449,25,female,medium,12,4,425011,5.0,5,dekor,serbaguna,aesthetic,TikTok,planned,mobile,morning,13,11,143,Trend_Seeker
450,25,male,medium,7,4,386562,2.6,4,fashion,serbaguna,streetwear,Instagram,impulsive,desktop,night,5,3,112,Trend_Seeker
451,26,male,medium,11,2,642402,3.1,3,fashion,beauty,streetwear,YouTube,planned,desktop,morning,10,15,12,Trend_Seeker
452,29,female,high,8,2,616204,3.3,5,gadget,fashion,sporty,Friends,planned,desktop,afternoon,0,10,43,Gadget_Enthusiast
453,27,female,high,18,3,824528,3.3,3,serbaguna,beauty,minimalis,Friends,planned,mobile,night,8,4,78,Gadget_Enthusiast
454,23,female,high,10,1,1435811,3.4,2,serbaguna,dekor,minimalis,Instagram,planned,mobile,morning,9,7,70,Gadget_Enthusiast
455,26,male,low,16,2,201094,1.2,1,fashion,dekor,minimalis,YouTube,impulsive,desktop,morning,8,2,112,Budget_Shopper
456,23,female,low,10,1,133596,2.8,2,fashion,dekor,sporty,Instagram,impulsive,mobile,morning,6,1,133,Budget_Shopper
457,19,female,medium,7,2,257096,3.1,6,dekor,gadget,streetwear,TikTok,planned,desktop,night,4,2,103,Trend_Seeker
458,17,female,low,27,1,53696,1.6,1,serbaguna,dekor,minimalis,TikTok,impulsive,desktop,morning,12,19,97,Budget_Shopper
459,17,female,low,27,1,256803,1.8,1,fashion,serbaguna,sporty,Instagram,impulsive,desktop,night,0,12,120,Budget_Shopper
460,25,female,high,11,2,1153494,3.3,2,gadget,beauty,minimalis,Instagram,needs-based,mobile,night,0,16,26,Gadget_Enthusiast
461,20,female,medium,13,5,455505,2.7,6,beauty,serbaguna,streetwear,TikTok,planned,desktop,night,10,18,103,Trend_Seeker
462,22,female,high,19,2,1115339,1.8,5,serbaguna,beauty,sporty,YouTube,planned,mobile,morning,14,6,44,Gadget_Enthusiast
463,19,male,low,14,1,57812,2.6,2,fashion,gadget,minimalis,Friends,impulsive,mobile,morning,14,17,120,Budget_Shopper
464,22,male,high,8,1,1943276,1.6,4,serbaguna,dekor,minimalis,YouTube,planned,mobile,morning,13,13,72,Gadget_Enthusiast
465,23,male,low,3,1,113353,2.0,3,serbaguna,beauty,minimalis,YouTube,impulsive,desktop,afternoon,10,7,28,Budget_Shopper
466,16,female,medium,4,3,422919,2.5,3,dekor,fashion,kawaii,Friends,planned,mobile,night,6,19,27,Trend_Seeker
467,28,male,low,21,1,224956,2.5,1,fashion,serbaguna,minimalis,TikTok,impulsive,desktop,night,8,5,105,Budget_Shopper
468,19,female,medium,7,4,668823,2.9,7,dekor,serbaguna,streetwear,Friends,planned,mobile,afternoon,2,18,90,Trend_Seeker
469,19,female,low,28,2,203390,1.6,3,fashion,serbaguna,minimalis,Instagram,impulsive,desktop,night,14,8,145,Budget_Shopper
470,24,male,high,18,2,1542102,3.7,2,serbaguna,fashion,minimalis,TikTok,planned,desktop,night,10,18,130,Gadget_Enthusiast
471,23,female,high,15,3,617583,3.4,4,gadget,beauty,sporty,Friends,planned,mobile,morning,5,7,20,Gadget_Enthusiast
472,17,male,low,10,1,160138,2.4,3,serbaguna,beauty,sporty,TikTok,impulsive,desktop,night,14,8,143,Budget_Shopper
473,24,female,high,17,2,469087,2.8,5,gadget,fashion,sporty,Instagram,planned,desktop,afternoon,10,4,106,Gadget_Enthusiast
474,23,male,medium,4,4,585928,4.9,9,fashion,serbaguna,aesthetic,TikTok,impulsive,mobile,afternoon,1,7,19,Trend_Seeker
475,25,male,medium,6,4,538518,4.8,9,beauty,serbaguna,kawaii,YouTube,planned,desktop,morning,6,16,77,Trend_Seeker
476,18,female,low,6,2,71644,2.3,1,gadget,serbaguna,minimalis,YouTube,impulsive,mobile,night,0,16,80,Budget_Shopper
477,16,female,high,13,3,1073647,3.8,2,serbaguna,gadget,sporty,YouTube,needs-based,desktop,night,2,14,104,Gadget_Enthusiast
478,26,male,low,4,2,100719,1.8,3,serbaguna,beauty,minimalis,YouTube,impulsive,mobile,night,3,2,82,Budget_Shopper
479,19,male,low,14,1,159369,2.7,3,serbaguna,fashion,minimalis,YouTube,impulsive,desktop,night,7,18,138,Budget_Shopper
480,16,female,low,17,1,237256,2.1,1,gadget,beauty,sporty,Friends,impulsive,mobile,afternoon,4,15,138,Budget_Shopper
481,26,male,medium,14,2,511447,3.7,6,dekor,beauty,streetwear,Friends,impulsive,mobile,morning,10,9,93,Trend_Seeker
482,23,male,high,4,3,600339,2.9,3,gadget,beauty,sporty,Friends,needs-based,mobile,morning,5,18,61,Gadget_Enthusiast
483,18,male,medium,7,5,367060,2.9,9,beauty,serbaguna,streetwear,Friends,impulsive,desktop,afternoon,1,15,87,Trend_Seeker
484,16,female,low,20,2,61442,2.3,4,serbaguna,gadget,sporty,Instagram,impulsive,desktop,night,0,11,130,Budget_Shopper
485,21,female,medium,5,4,395300,3.1,3,beauty,dekor,aesthetic,Instagram,impulsive,desktop,afternoon,0,4,61,Trend_Seeker
486,16,male,medium,5,3,385419,2.2,5,beauty,dekor,kawaii,Instagram,impulsive,mobile,morning,13,17,116,Trend_Seeker
487,19,male,high,2,1,1666389,1.6,4,serbaguna,beauty,minimalis,YouTube,planned,mobile,night,0,12,88,Gadget_Enthusiast
488,18,female,low,15,1,184837,1.2,3,gadget,dekor,sporty,Friends,impulsive,mobile,night,5,19,33,Budget_Shopper
489,25,male,low,10,1,105633,2.8,4,fashion,beauty,sporty,Instagram,impulsive,mobile,morning,13,9,21,Budget_Shopper
490,20,male,high,5,2,803777,3.9,2,gadget,serbaguna,minimalis,Instagram,planned,desktop,night,1,19,75,Gadget_Enthusiast
491,17,male,high,10,3,898682,2.6,4,gadget,dekor,sporty,Friends,planned,desktop,morning,11,9,26,Gadget_Enthusiast
492,21,female,low,23,1,140265,1.2,1,gadget,beauty,minimalis,YouTube,impulsive,desktop,night,3,8,112,Budget_Shopper
493,17,female,high,15,3,461842,2.7,2,gadget,beauty,minimalis,TikTok,needs-based,mobile,morning,5,2,138,Gadget_Enthusiast
494,21,male,high,9,2,1187738,3.1,5,serbaguna,dekor,minimalis,TikTok,planned,mobile,morning,8,3,63,Gadget_Enthusiast
495,25,female,medium,13,3,201707,2.5,5,dekor,serbaguna,streetwear,YouTube,impulsive,mobile,night,8,9,57,Trend_Seeker
496,23,female,high,19,2,1234874,3.6,4,serbaguna,gadget,minimalis,TikTok,needs-based,desktop,morning,5,3,102,Gadget_Enthusiast
497,28,female,medium,13,2,234381,3.2,3,beauty,dekor,streetwear,YouTube,impulsive,mobile,morning,3,6,53,Trend_Seeker
498,28,female,high,1,3,653091,1.7,2,gadget,beauty,minimalis,YouTube,planned,desktop,afternoon,13,9,36,Gadget_Enthusiast
499,26,female,low,6,2,80981,1.2,2,serbaguna,dekor,sporty,YouTube,impulsive,desktop,night,5,17,89,Budget_Shopper
500,26,male,medium,4,5,409480,3.3,3,fashion,serbaguna,kawaii,Friends,planned,desktop,afternoon,9,18,96,Trend_Seeker
501,28,male,high,9,3,444816,1.7,5,serbaguna,beauty,sporty,Friends,planned,mobile,morning,7,6,117,Gadget_Enthusiast
502,16,male,low,15,1,93764,2.5,3,fashion,gadget,sporty,Friends,impulsive,mobile,morning,8,13,73,Budget_Shopper
503,17,male,low,2,2,298106,1.1,1,gadget,serbaguna,sporty,Instagram,impulsive,desktop,morning,2,0,79,Budget_Shopper
504,21,female,high,16,2,729231,2.0,3,gadget,fashion,sporty,Instagram,needs-based,desktop,afternoon,14,18,67,Gadget_Enthusiast
505,16,male,low,14,2,64924,1.8,2,serbaguna,beauty,sporty,Instagram,impulsive,mobile,afternoon,6,13,12,Budget_Shopper
506,21,male,low,10,2,214530,1.9,1,fashion,serbaguna,minimalis,Friends,impulsive,desktop,night,10,6,117,Budget_Shopper
507,23,male,medium,6,2,324875,4.6,4,beauty,fashion,aesthetic,TikTok,impulsive,desktop,night,10,1,62,Trend_Seeker
508,17,male,high,6,3,1846250,2.3,5,serbaguna,beauty,sporty,Friends,needs-based,desktop,night,11,10,41,Gadget_Enthusiast
509,26,male,low,18,2,272542,2.6,2,gadget,fashion,minimalis,YouTube,impulsive,desktop,morning,9,12,8,Budget_Shopper
510,27,female,high,11,3,1215359,2.5,5,serbaguna,dekor,sporty,Instagram,needs-based,desktop,afternoon,14,0,59,Gadget_Enthusiast
511,21,male,high,6,2,697986,3.0,2,serbaguna,gadget,minimalis,TikTok,needs-based,desktop,night,5,15,137,Gadget_Enthusiast
512,18,female,low,28,2,150336,2.3,3,fashion,serbaguna,minimalis,TikTok,impulsive,desktop,morning,12,14,88,Budget_Shopper
513,27,male,medium,5,5,494866,2.0,6,fashion,gadget,kawaii,Friends,planned,desktop,afternoon,10,9,27,Trend_Seeker
514,28,male,low,26,1,107620,2.7,1,fashion,dekor,sporty,Instagram,impulsive,mobile,night,6,13,36,Budget_Shopper
515,25,male,low,4,1,291503,2.3,1,gadget,beauty,minimalis,YouTube,impulsive,mobile,morning,9,6,84,Budget_Shopper
516,18,male,low,21,1,211888,2.8,2,serbaguna,dekor,sporty,YouTube,impulsive,desktop,afternoon,12,2,43,Budget_Shopper
517,27,female,high,5,1,466197,3.0,2,serbaguna,dekor,sporty,Instagram,planned,mobile,morning,6,15,61,Gadget_Enthusiast
518,22,female,high,9,2,689662,1.5,2,serbaguna,dekor,sporty,Instagram,planned,desktop,morning,12,13,120,Gadget_Enthusiast
519,20,male,high,13,3,855150,1.5,5,serbaguna,beauty,sporty,Friends,planned,mobile,afternoon,1,4,138,Gadget_Enthusiast
520,29,female,medium,14,3,689243,2.5,3,dekor,beauty,kawaii,YouTube,impulsive,desktop,night,0,10,126,Trend_Seeker
521,24,female,medium,12,4,249977,3.7,4,beauty,gadget,streetwear,Friends,planned,desktop,afternoon,9,10,51,Trend_Seeker
522,23,male,medium,6,4,247406,2.7,6,beauty,gadget,kawaii,TikTok,impulsive,desktop,morning,7,10,141,Trend_Seeker
523,23,male,high,1,1,1464110,2.6,3,serbaguna,beauty,sporty,Friends,planned,mobile,morning,14,9,102,Gadget_Enthusiast
524,28,female,medium,6,2,548834,3.7,7,beauty,serbaguna,streetwear,YouTube,planned,mobile,afternoon,0,6,132,Trend_Seeker
525,25,male,low,17,2,169639,1.4,1,fashion,serbaguna,minimalis,Friends,impulsive,mobile,afternoon,0,2,11,Budget_Shopper
526,29,female,high,7,1,561081,2.3,2,serbaguna,gadget,sporty,YouTube,needs-based,mobile,afternoon,0,10,29,Gadget_Enthusiast
527,26,female,low,3,1,173130,2.1,1,gadget,serbaguna,minimalis,YouTube,impulsive,desktop,night,9,15,29,Budget_Shopper
528,28,female,medium,9,5,645413,3.6,3,fashion,gadget,kawaii,Instagram,planned,desktop,afternoon,8,15,112,Trend_Seeker
529,18,male,high,9,2,968242,2.6,2,serbaguna,gadget,minimalis,Instagram,planned,desktop,afternoon,2,1,19,Gadget_Enthusiast
530,17,female,high,14,3,404994,2.2,5,serbaguna,dekor,sporty,YouTube,needs-based,desktop,afternoon,2,15,140,Gadget_Enthusiast
531,19,male,low,12,2,183653,1.4,4,serbaguna,gadget,minimalis,TikTok,impulsive,mobile,morning,14,19,61,Budget_Shopper
532,21,female,medium,2,2,226848,3.1,7,fashion,beauty,streetwear,TikTok,impulsive,desktop,night,14,19,127,Trend_Seeker
533,29,male,low,3,1,272953,1.4,2,serbaguna,dekor,sporty,YouTube,impulsive,mobile,morning,7,3,64,Budget_Shopper
534,26,male,high,11,3,750067,3.8,3,serbaguna,beauty,sporty,TikTok,planned,mobile,night,1,16,141,Gadget_Enthusiast
535,19,female,medium,13,3,370283,2.3,3,beauty,dekor,kawaii,Instagram,planned,mobile,night,7,8,62,Trend_Seeker
536,16,female,high,7,1,1352164,3.0,5,serbaguna,dekor,sporty,Instagram,needs-based,mobile,afternoon,2,4,48,Gadget_Enthusiast
537,27,male,medium,7,4,432140,4.0,9,beauty,serbaguna,kawaii,TikTok,planned,mobile,night,5,16,148,Trend_Seeker
538,19,male,low,3,1,257574,1.9,2,gadget,dekor,sporty,Friends,impulsive,desktop,morning,9,4,66,Budget_Shopper
539,23,male,medium,13,3,234811,4.1,8,beauty,serbaguna,aesthetic,Instagram,impulsive,desktop,night,7,7,134,Trend_Seeker
540,16,female,medium,12,3,348237,4.2,5,beauty,dekor,streetwear,Instagram,impulsive,desktop,morning,9,1,144,Trend_Seeker
541,29,female,medium,7,3,199522,4.0,3,dekor,gadget,streetwear,Friends,planned,mobile,morning,5,14,65,Trend_Seeker
542,25,female,low,13,2,260048,2.7,1,serbaguna,dekor,sporty,YouTube,impulsive,desktop,morning,13,12,104,Budget_Shopper
543,19,male,medium,10,3,308598,4.0,9,fashion,gadget,streetwear,TikTok,impulsive,desktop,afternoon,6,5,88,Trend_Seeker
544,23,male,low,20,1,230217,1.7,4,fashion,beauty,sporty,Instagram,impulsive,mobile,afternoon,0,4,67,Budget_Shopper
545,20,female,low,29,2,167269,2.8,3,gadget,serbaguna,sporty,Friends,impulsive,mobile,afternoon,11,13,138,Budget_Shopper
546,28,female,low,14,2,178216,2.8,4,serbaguna,fashion,minimalis,Friends,impulsive,mobile,morning,6,7,81,Budget_Shopper
547,28,male,medium,8,3,532865,2.7,8,beauty,dekor,streetwear,Friends,impulsive,mobile,night,5,15,31,Trend_Seeker
548,28,male,low,11,2,274531,2.9,3,serbaguna,dekor,sporty,Friends,impulsive,desktop,afternoon,9,2,113,Budget_Shopper
549,16,female,low,15,1,73386,1.6,1,fashion,dekor,minimalis,YouTube,impulsive,mobile,afternoon,2,19,52,Budget_Shopper
550,23,male,low,22,1,56644,1.0,2,fashion,dekor,minimalis,YouTube,impulsive,mobile,morning,1,16,104,Budget_Shopper
551,20,male,medium,11,4,663951,2.0,5,dekor,fashion,streetwear,TikTok,planned,desktop,night,4,9,87,Trend_Seeker
552,28,male,high,19,3,995484,2.3,3,gadget,beauty,sporty,Friends,planned,mobile,night,10,19,52,Gadget_Enthusiast
553,27,female,high,11,3,1139538,3.8,4,serbaguna,beauty,minimalis,TikTok,planned,mobile,afternoon,4,4,55,Gadget_Enthusiast
554,25,male,low,18,2,72164,2.3,1,gadget,fashion,sporty,Friends,impulsive,desktop,night,3,5,18,Budget_Shopper
555,22,female,low,11,2,64026,2.7,3,gadget,serbaguna,minimalis,Friends,impulsive,mobile,night,5,17,124,Budget_Shopper
556,24,female,low,21,1,228646,2.3,3,fashion,serbaguna,sporty,Instagram,impulsive,mobile,night,10,8,87,Budget_Shopper
557,23,female,low,7,2,276112,2.2,3,gadget,dekor,sporty,TikTok,impulsive,desktop,night,11,17,97,Budget_Shopper
558,16,female,low,18,2,109821,1.0,4,serbaguna,fashion,sporty,Friends,impulsive,mobile,night,6,10,16,Budget_Shopper
559,25,female,high,6,2,1613735,2.6,5,serbaguna,dekor,minimalis,YouTube,needs-based,mobile,morning,13,12,70,Gadget_Enthusiast
560,25,male,high,6,1,1867172,2.9,3,gadget,fashion,minimalis,Instagram,planned,mobile,afternoon,10,7,112,Gadget_Enthusiast
561,23,female,low,22,1,72439,2.4,1,serbaguna,gadget,minimalis,TikTok,impulsive,desktop,morning,9,16,132,Budget_Shopper
562,22,female,high,16,3,844755,3.1,4,gadget,fashion,minimalis,Friends,planned,mobile,afternoon,12,14,92,Gadget_Enthusiast
563,20,female,high,9,3,1714047,4.0,5,serbaguna,fashion,sporty,TikTok,planned,desktop,morning,9,16,123,Gadget_Enthusiast
564,29,male,low,15,2,196232,2.7,2,fashion,dekor,minimalis,Instagram,impulsive,mobile,night,3,6,57,Budget_Shopper
565,28,male,high,17,1,1454326,3.6,3,gadget,serbaguna,minimalis,Friends,needs-based,desktop,morning,2,13,15,Gadget_Enthusiast
566,26,male,low,7,2,229297,1.4,2,serbaguna,dekor,sporty,YouTube,impulsive,desktop,night,3,17,106,Budget_Shopper
567,18,female,medium,4,3,152775,3.3,6,beauty,gadget,kawaii,Instagram,planned,desktop,night,4,7,76,Trend_Seeker
568,23,female,high,8,3,1634215,1.6,5,serbaguna,dekor,sporty,TikTok,needs-based,mobile,afternoon,12,9,43,Gadget_Enthusiast
569,19,male,high,4,1,1951899,3.0,5,gadget,serbaguna,minimalis,Instagram,needs-based,mobile,afternoon,4,3,86,Gadget_Enthusiast
570,21,male,low,24,2,285455,1.3,3,fashion,beauty,sporty,Friends,impulsive,desktop,morning,1,10,50,Budget_Shopper
571,23,male,low,5,2,191407,2.0,2,gadget,serbaguna,sporty,YouTube,impulsive,mobile,night,13,2,116,Budget_Shopper
572,25,female,medium,1,4,327597,3.3,9,dekor,serbaguna,streetwear,Instagram,impulsive,desktop,night,8,9,13,Trend_Seeker
573,23,female,high,16,1,1672597,2.6,5,gadget,fashion,sporty,TikTok,planned,desktop,afternoon,0,14,110,Gadget_Enthusiast
574,24,male,medium,7,4,319934,4.5,3,beauty,dekor,streetwear,TikTok,impulsive,desktop,night,7,19,86,Trend_Seeker
575,21,male,low,9,2,231068,2.0,4,gadget,beauty,minimalis,TikTok,impulsive,desktop,afternoon,2,6,52,Budget_Shopper
576,29,female,high,7,3,685713,2.4,2,gadget,dekor,minimalis,Instagram,needs-based,mobile,afternoon,7,12,113,Gadget_Enthusiast
577,24,female,low,5,1,173728,2.0,1,gadget,fashion,minimalis,Friends,impulsive,desktop,night,11,13,99,Budget_Shopper
578,28,female,low,28,2,70789,2.1,1,serbaguna,dekor,sporty,Instagram,impulsive,mobile,morning,10,5,124,Budget_Shopper
579,21,male,low,3,1,173099,1.4,1,gadget,fashion,sporty,Friends,impulsive,desktop,afternoon,1,15,100,Budget_Shopper
580,24,male,medium,8,3,673260,3.7,8,fashion,serbaguna,kawaii,Instagram,planned,desktop,night,5,13,36,Trend_Seeker
581,16,male,medium,3,3,686162,4.7,6,dekor,beauty,streetwear,Instagram,planned,desktop,morning,10,4,56,Trend_Seeker
582,28,male,high,7,1,1838846,2.8,5,gadget,beauty,minimalis,YouTube,planned,mobile,afternoon,12,9,118,Gadget_Enthusiast
583,16,female,high,17,1,1653296,1.5,2,gadget,fashion,sporty,YouTube,needs-based,mobile,night,14,12,21,Gadget_Enthusiast
584,22,female,high,8,2,416279,3.8,2,gadget,beauty,minimalis,TikTok,needs-based,desktop,night,13,7,12,Gadget_Enthusiast
585,20,male,high,15,2,1285050,3.7,4,gadget,serbaguna,sporty,Instagram,planned,desktop,morning,0,15,123,Gadget_Enthusiast
586,17,female,medium,1,4,380097,4.1,7,dekor,gadget,streetwear,YouTube,impulsive,mobile,morning,12,13,98,Trend_Seeker
587,22,female,medium,11,2,587585,2.1,7,dekor,fashion,kawaii,YouTube,impulsive,desktop,night,0,7,120,Trend_Seeker
588,22,female,high,10,1,875278,3.3,2,gadget,fashion,minimalis,TikTok,planned,mobile,night,3,0,61,Gadget_Enthusiast
589,17,male,medium,1,4,446629,4.4,5,beauty,fashion,kawaii,YouTube,planned,desktop,afternoon,8,14,144,Trend_Seeker
590,27,male,high,8,1,1537613,1.8,3,serbaguna,gadget,minimalis,Friends,needs-based,mobile,night,0,10,46,Gadget_Enthusiast
591,16,female,medium,11,4,166061,3.7,9,fashion,gadget,streetwear,TikTok,planned,desktop,night,0,7,60,Trend_Seeker
592,18,male,high,18,2,896005,2.0,2,gadget,dekor,sporty,YouTube,planned,desktop,afternoon,5,7,119,Gadget_Enthusiast
593,18,male,high,19,1,1934090,1.9,5,gadget,beauty,minimalis,YouTube,planned,mobile,afternoon,6,16,10,Gadget_Enthusiast
594,22,male,low,6,2,192482,1.6,2,fashion,beauty,minimalis,Instagram,impulsive,desktop,morning,4,18,72,Budget_Shopper
595,28,female,high,17,2,1755477,1.8,3,gadget,serbaguna,sporty,Friends,needs-based,desktop,morning,3,16,109,Gadget_Enthusiast
596,27,male,low,28,1,149555,3.0,2,serbaguna,gadget,minimalis,Instagram,impulsive,mobile,morning,2,13,108,Budget_Shopper
597,23,female,high,1,3,1151287,1.3,5,gadget,beauty,sporty,Friends,planned,desktop,morning,0,11,118,Gadget_Enthusiast
598,23,male,medium,11,5,170389,2.3,6,beauty,gadget,kawaii,Instagram,impulsive,mobile,afternoon,6,13,29,Trend_Seeker
599,21,male,low,3,2,155982,1.5,2,gadget,beauty,sporty,TikTok,impulsive,mobile,afternoon,9,8,30,Budget_Shopper
600,18,male,high,19,2,638483,3.7,2,serbaguna,dekor,sporty,Friends,needs-based,mobile,night,9,15,117,Gadget_Enthusiast
601,25,male,high,12,3,580494,3.6,5,serbaguna,fashion,sporty,Friends,needs-based,desktop,morning,14,1,99,Gadget_Enthusiast
602,22,female,low,12,2,128257,2.8,3,fashion,beauty,sporty,Instagram,impulsive,desktop,afternoon,0,1,135,Budget_Shopper
603,21,male,medium,9,2,436073,4.6,6,beauty,dekor,kawaii,YouTube,planned,mobile,night,4,0,120,Trend_Seeker
604,19,male,high,15,1,1893285,3.8,3,gadget,fashion,sporty,Instagram,needs-based,mobile,afternoon,14,13,29,Gadget_Enthusiast
605,16,male,medium,9,5,574724,3.2,8,beauty,dekor,kawaii,Instagram,impulsive,desktop,morning,10,15,112,Trend_Seeker
606,27,male,medium,4,4,536350,3.7,7,beauty,fashion,aesthetic,TikTok,impulsive,desktop,night,2,7,44,Trend_Seeker
607,26,male,medium,9,3,599777,4.8,9,fashion,dekor,aesthetic,Friends,planned,mobile,morning,12,4,126,Trend_Seeker
608,28,male,medium,8,2,641830,2.3,8,dekor,beauty,aesthetic,Instagram,impulsive,mobile,afternoon,4,8,63,Trend_Seeker
609,29,female,medium,1,3,668895,4.1,5,beauty,gadget,aesthetic,TikTok,planned,mobile,morning,10,11,80,Trend_Seeker
610,28,female,low,13,2,54006,2.1,3,fashion,dekor,sporty,Friends,impulsive,mobile,night,12,8,107,Budget_Shopper
611,19,female,medium,8,2,443561,3.0,9,fashion,dekor,streetwear,Friends,planned,mobile,night,8,11,133,Trend_Seeker
